video_id,title,description,published_at,channel_id,channel_title,category_id,tags,duration,definition,caption,view_count,like_count,dislike_count,favorite_count,comment_count,category_name
p41YCRIDvOw,Lottery Express  | EP 01 | Kismat | Gujarati Comedy Web Series - Kaminey Frendzz,"Click to Subscribe - https://bit.ly/2zzFMFe

Follow us on :
FaceBook : https://www.facebook.com/kamineyFrendzz/
Instagram : https://www.instagram.com/kaminey_frendzz/
Google+ : https://plus.google.com/109504742227443883101

#KamineyFrendzz #KF 



Do Comment Like Share & Subscribe My official Channel.",2024-07-31T10:30:07Z,UCaIttCdoMRliuXajByIbUxQ,Kaminey Frendzz,23,"['gujrati', 'comedy', 'video', 'kaminey', 'frendzz', 'moryamorya2', 'shiva', 'sunnybhavsar', 'kamineyfrendzz', 'ganeshsong', 'ganpatisong', '2023ganeshsong', 'moryamorya', 'kf', 'newganeshsong', 'ganpatiaala', 'mazhamorya', 'aamchyapappaniganpatiaanla', 'mazhabappa', 'ganpati songs', 'ganpati song', 'ganpati aarti', 'ganpati song new', 'ganesh aarti', 'ganesh songs dj']",PT28M40S,hd,false,90141,8801,0,0,325,Comedy
LkUQGeTPy7c,Ex Sigma Reacting to Sigma Reels !!,"Download Probo now and Earn Real Cash
https://probo-in.onelink.me/1kre/ArjyouYTJuly1

Watch me LIVE ON : https://www.youtube.com/Arjyoulive

My instagram : https://www.instagram.com/arjyou_/
My Facebook page : https://www.facebook.com/arjunsundaresanofficial/

Thumbnail by : JR Bharath  ( https://www.instagram.com/j.r_bharath )

⚙️My Setup⚙️

Camera : https://amzn.to/2KIZAQc

Headset : https://amzn.to/396yfj5 

Keyboard: https://amzn.to/2LaFJsO

Mouse: https://amzn.to/2LdVJKt

Microphone : https://amzn.to/3pCYAM6

Microphone Stand : https://amzn.to/3o6eRsG

Webcam : https://amzn.to/2JyOHQ8
Disclaimer : DISCLAIMER: Please don't go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking about what the people are doing not the individual themselves, please don't go spreading hate it's all for laughs

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.

Thank you !",2024-07-29T13:20:48Z,UC9I8DWhqm5q7U_4fhfDwZIw,Arjyou,24,"['Arjyou', 'Arjyou reaction', 'Arjyoulive']",PT10M17S,hd,false,839892,67488,0,0,2359,Entertainment
xmSkEX-SaiU,Kabhi Main Kabhi Tum Episode 8 | Fahad Mustafa | Hania Aamir | 30 July 2024  (Eng Sub) | ARY Digital,"Watch all the episode of Kabhi Main Kabhi Tum here : https://bit.ly/3zNNsGu

Kabhi Main Kabhi Tum | Episode 8 | Digitally Presented by Master Paints , Food Panda , Sunsilk & Skin White | Fahad Mustafa | Hania Aamir | 30 July 2024 | ARY Digital Drama 

The drama revolves around the concept of ‘Opposites Attract’ where Hania aka Sharjeena will portray the role of a bibliophile, topper and a sorted girl with a practical approach while Fahad’s character is a little laid-back.

Writer: Farhat Ishtiaq
Directed by: Badar Mehmood
 
Cast:
Fahad Mustafa as Mustafa
Hania Aamir as Sharjeena
Emmad Irfani as Adeel
Javed Sheikh as Iftekhar 
Bushra Ansari as Shagufta
Maya Khan as Sidra
Naeema Butt as Rubab
Tauseeq Haider,
Yousuf Bashir Qureshi.

Watch Kabhi Main Kabhi Tum every Monday & Tuesday at 8 :00 PM on ARY Digital

#kabhimainkabhitum  #fahadmustafa  #haniaaamir  #emmadirfani  #javedsheikh  #bushraansari  #mayakhan  #NaeemaButt

Pakistani Drama Industry's biggest Platform, ARY Digital, is the Hub of exceptional and uninterrupted entertainment. You can watch quality dramas with relatable stories, Original Sound Tracks, Telefilms, and a lot more impressive content in HD. Subscribe to the YouTube channel of ARY Digital to be entertained by the content you always wanted to watch.

Subscribe: https://bit.ly/2PiWK68

Join ARY Digital on Whatsapp
 👉 https://bit.ly/3LnAbHU",2024-07-30T15:55:07Z,UC4JCksJF76g_MdzPVBJoC3Q,ARY Digital HD,24,"['Kabhi Main Kabhi Tum drama', 'Kabhi Main Kabhi Tum episode 8', 'watch Kabhi Main Kabhi Tum ep 8', 'kabhi main kabhi tum new drama', 'new drama kabhi mein kabhi tum', 'New drama Fahad Mustafa kabhi main kabhi tum', 'Kabhi Main Kabhi Tum', 'ARY Digital', 'ARY', 'Fahad Mustafa', 'Hania Aamir', 'Pakistani drama 2024', 'Pakistani drama 2024 Kabhi Main Kabhi Tum ep 8', 'latest episode kabhi mein kabhi tum', 'new episode kabhi mein kabhi tum', 'hania amir new drama', 'Pakistani serial', 'best dramas of Pakistan', 'Drama']",PT40M5S,hd,true,6511251,115592,0,0,4230,Entertainment
3kEBalmj_ts,बिजली का बिल🤣🤪😂  || electricity bill || Vakeel 420 || Vakil 420 New Video,"बिजली का बिल🤣🤪😂  || electricity bill || Vakeel 420 || Vakil 420 New Video

................................................



Hello Friends The characters in this video are characters.
There is no specific subject or organization of this video. This video game is entertaining. Not related to any particular person. This video is in the form of an incident occurring in the particular situation being broadcast.
Friends enjoy the video, and please like, share and subscribe the

ACTORS~Vakeel 420' Haseena , gattu, chawal, 
Scriptman= Team vakeel 420
Director = Vakeel 420
EDITOR= VAKEEL 420 & Shadab
THUMBNAIL=mukeem


Business Email👇👇👇👇👇👇
Email :- Vakeel1242@gmail.com

Facebook page =  https://www.facebook.com/vakeel.420

Instagram=   https://instagram.com/vakeel_420


keyword........

bijli ka bill 
electrictiy bill
bijli bill comedy
vakil 420 new video
vakeel 420 comedy
comedy video vakil 420
420 new video comedy
comedy video 
funny video
vakil ki comedy video
vakeel 420 nai video
khazaana
vakil 420 ki new video
vakil ki nai comedy
vakel ki video
vakil ki nai video 420
vakil 400
vakil ki nai comedy
420 ibrahim vakil


Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use t…

#bijli_ka_bill #vakeel420 #comedy #vakeel420comedy #funny #team420 #comedyvideos #vakil420 #vakil420comedy #choribijli",2024-08-01T14:36:00Z,UC-yjipJ95ftkCnXbRHSMGZw,VAKEEL 420,23,"['bijli ka bill', 'vakeel 420', 'vakil 420 new video', 'vakil 420 ki video', 'vakil 420 ki comedy', 'vakil 420 ki nai video', 'vakil 420 comedy', 'vakil 420 video', 'vakil 420 new', 'vakil 420 new comedy', 'vakil 420 ki new', 'vakil 420 ke gane', 'vakil 420 ki nai comedy', 'vakil 420 ki new video', 'vakil 420 nai comedy', 'ibrahim vakil ki video', 'ibrahim vakil video', 'vakil ibrahim 420 ki new video', 'ibrahim 420 vakil ki', 'ebrahim 420', 'baba vakil 420', 'cobra vakil 420', 'cobra 420']",PT20M17S,hd,false,40119,1867,0,0,83,Comedy
hgjJ8lb0LOE,I Collected EVERY RARE Item In Minecraft,"I Collected EVERY RARE Item In Minecraft

Toh guys aaaj ki Video Mein, mene collect karta hun minecraft ke sare rare block ever existed...

And Yeah Guys If Video Pasand Aayi Ho Toh Please Video Ko Like Kar Dena 👍, And Subscribe Bhi Kar Dena 😁

Social Handles : 

❤️ Second Channel - https://www.youtube.com/c/GameBeatLive

💟 Discord - https://discord.gg/gamebeat

💜Instagram - https://www.instagram.com/ig_gamebeat/

Business Mail :
gamebeat18@gmail.com


 Best Minecraft Server Hosting Link -
https://billing.apexminecrafthosting.com/aff.php?aff=7179


Subscribers : 688,075


#Minecraft #minecrafthardcore #SurvivalSeries #minecraftpe #minecraft  #minecraftSurvivalSeries #gamebeat #GAMEBEAT #MinecraftHardcore #Loyalsmp
#Castle #MinecraftHarcore #LOYALSMP #HARDCORE #illegalblocks

PEACE 🫡",2024-07-31T07:07:00Z,UCviNDtvFnbMG3j-LPtKmnRA,Game Beat,20,"['minecraft', 'minecraft hardcore', 'rarest blocks', ""I built a house with minecraft's rarest blocks"", 'minecraft smp', 'Game Beat', 'I Collected Every Rare Block In Minecraft Hardcore', 'Collecting rare block in Minecraft Hardcore', '#loyal smp', 'Minecraft rare blocks', 'Collecting illegal blocks', 'Minecraft Hardcore', 'MINECRAFT PE', 'minecraft but i collected every rare block', 'I Collected EVERY RARE Block In Minecraft']",PT19M48S,hd,false,247998,8014,0,0,377,Gaming
-6RucT21_Mk,ANNA (அண்ணா) | தினமும் இரவு 8.30 மணிக்கு | 31 Jul 24 | Promo | Zee Tamil,"Zee5 Paid Subscription Link: https://bit.ly/32gxIJ4
Free Subscription click here: https://bit.ly/SubscribeFreeZeeTamil
Get notified about our Latest update by Clicking the Bell Icon 🔔

#Anna #Shanmugam #Bharani #Rathna #Veeralakshmi #Isakkiyammal #Chellakani #Soundarapandi #Muthupandi #Promo #ZeeTamil

To Free Download ZEE5 Mobile app click the link below
Playstore: http://bit.ly/Zee5PlayStore
iTunes: http://bit.ly/Zee5ITunes

Connect with Zee Tamil on Social Media
Whatsapp: https://bit.ly/ZeeTamilWhatsApp
Facebook: http://bit.ly/ZeeTamilFB
Instagram: http://bit.ly/ZeeTamilInsta
Twitter: http://bit.ly/ZeeTamilTwitter

Connect with Zee5 on Social Media
Facebook: http://bit.ly/Zee5TamilFB
Instagram: http://bit.ly/Zee5TamilInsta
Twitter: http://bit.ly/Zee5TamilTwitter",2024-07-31T08:30:08Z,UC_wIGmvdyAQLtl-U2nHV9rg,Zee Tamil,24,"['Zee Tamil', 'zeetamil', 'ஜீ தமிழ்', 'zee தமிழ்', 'Tamil channel', 'tamil tv serial', 'tamil serial', 'zee tamil show', 'entertainment', 'daily soaps', 'family', 'drama', 'comedy', 'horror', 'thriller', 'romance', 'romantic', 'tamil', 'free', 'download', 'mobile', 'story', 'episode', 'latest', 'scene', 'full episode', 'best scene', 'webisode', 'precap', 'preview', 'promo', 'complete series', 'video', 'youtube', 'tv', 'popular shows', 'zee5', 'ZEEL']",PT30S,hd,false,927807,19801,0,0,173,Entertainment
HatsmJnbl4o,പെട്ടെന്നുള്ള അറിയിപ്പിൽ സാധനങ്ങൾ എടുത്തുവെക്കാൻപെട്ട പാട് 😓റോഡിൽ മൊത്തം വെള്ളം കയറി 🌊😰,"Hi Dearsss AssalamuAlaikum 🌼

എല്ലാവരും safe ആയി ഇരിക്കുന്നു എന്ന് വിചാരിക്കുന്നു🤲 
#kerala #flood #pattambi 
......................................................................................
For Business Enquiries Contact me👇👇

My INSTAGRAM ID : Nabzfirozekhan

https://www.instagram.com/nabzfirozekhan/

My EMAIL ID : Nabeelafirozekhan@gmail.com

Thankyou for watching My channel❤

Pls subscribe😊",2024-07-31T06:45:05Z,UC-INCGCUTUoL6hzZ9RLllSQ,NabzvisioN,26,"['Nabzvision', 'Nabeelafirozekhan', 'Family vlog', 'Malayalam vlog', 'Shas dot com sister', 'Flood', 'pattambi flood', 'kerala flood', 'family']",PT22M39S,hd,false,146782,1349,0,0,211,Howto & Style
AgPOl5AbEwg,GOLU NE TODE BIGGBOSS KE RECORD | FAMILY FITNESS,"#armaanmalik #payalmalik #kritikamalik #chirayumalik #vlog

 Follow Us On Instagram for Live Updates: 

Kritika Malik - https://instagram.com/kritika_malik_9

Payal Malik - https://instagram.com/payal_malik_53

Armaan Malik - https://instagram.com/armaan__

Facebook:
Kritika Malik:
 

 / kritika-malik-101562412208961  

Armaan Malik:
https://www.facebook.com/malikarmaano...

Chirayu Payal Malik:
https://www.facebook.com/Chirayupayal...


___________

DISCLAIMER : Please don’t go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking about what the people are doing not the individual themselves, please don’t go spreading hate it’s all for laughs 

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",2024-08-01T08:30:03Z,UCvVEcGPPEkn3zSdc-rniGMg,Family Fitness,24,"['armaanmalikteam1@gmail.com', 'armaan malik kaun hai', 'armaan malik', 'armaan malik9', 'armaan malik wife', 'armaan malik biography', 'payal malik', 'payal malik husband', 'payal malik biography', 'payal malik kritika malik']",PT15M14S,hd,false,784778,28585,0,0,3377,Entertainment
JtAin7_unMI,MUMBAI MEIN LIYA NAYA GHAR | ARMAAN MALIK,"#armaanmalik #payalmalik #kritikamalik
 #armaanmalik #payalmalik #kritikamalik #chirayumalik #vlog




🏢 Our Shop Address:-
ABP MaxSpace, JRJF+339, Inside Singhpura Gate Amb - Chd Highway, Zirakpur, Punjab 140603
Contact No:- +91 8968955503, +91 9872555038, +91 8699855503

📍 Google Maps Location:- https://maps.app.goo.gl/fLovvZ5MHp4GesJ88
 Follow Us On Instagram for Live Updates: 

Kritika Malik -  

 / kritika_malik_9  

Payal Malik -  

 / payal_malik_53  

Armaan Malik -  

 / armaan__  

My Facebook Page - 
 
Kritika Malik:
 

 / kritika-malik-101562412208961  

Armaan Malik:
https://www.facebook.com/malikarmaano...

Chirayu Payal Malik:
https://www.facebook.com/Chirayupayal...

___________

DISCLAIMER : Please don’t go out of your way to or hate on anyone I talk about in my videos, this channel is to entertain people and I usually focus on joking about what the people are doing not the individual themselves, please don’t go spreading hate it’s all for laughs 

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for “fair use” for purposes such as criticism, comment, news reporting, teaching, scholarship and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.",2024-08-01T04:30:08Z,UCum5kIr4aqgn9Dc21JdYCWA,Malik Vlogs,22,"['armaan malik', 'bigg boss', 'payal malik', 'bigg boss news', 'payal malik vlogs', 'malik family', 'kritika malik', 'ott', 'malik', 'family', 'vlogs', 'armaan malik bigg boss']",PT17M4S,hd,false,1370870,43482,0,0,7669,People & Blogs
xt46qrHsPGA,I Built a SECRET GAMING ROOM in my House,"Follow me on Instagram for updates ➞  https://instagram.com/fukra_insaan?igshid=jytojomgh8j4

Join my discord server ➞https://discord.gg/Es7PVh4BAK

My second youtube channel ➞ https://youtube.com/channel/UCi5kSELjaJWmnBKPXkTcxsA

My twitter ➞ https://twitter.com/AbhishekMalhan4?s=09",2024-07-28T07:30:45Z,UClfos9f7uDdoun8ZyE9jYFg,Fukra Insaan,24,"['fukra insaan', 'triggered insaan', 'wanderers hub', 'fukra insaan live', 'malhan family', 'secret too', 'secret room', 'Gaming room', 'Secret gaming room', 'Secret room']",PT15M9S,hd,false,4122759,236884,0,0,10457,Entertainment
w6_GkG8ct_I,HIGHLIGHTS | FC BARCELONA 2 (4 - 1) 2 MANCHESTER CITY | USA TOUR 2024,"The Blaugrana team starts the North American tour with a meritorious draw against City thanks to the goals of Pau Víctor and Pablo Torre in the first half.

SUBSCRIBE NOW:
▶ www.youtube.com/user/fcbarcelona 

📱 App: http://barca.link/kXum50R6rNO
⚽ Barça One: http://barca.link/I32O50QVbj2
🌐 Site: www.fcbarcelona.com

📸 Instagram: http://www.instagram.com/fcbarcelona
𝕏 Twitter: http://twitter.com/FCBarcelona
🎶 Tiktok: https://www.tiktok.com/@fcbarcelona 
🔵 Facebook: http://www.facebook.com/fcbarcelona
👾 Discord: https://discord.gg/fcbarcelonaofficial

🛍 Get all official Barça apparel from FC Barcelona's online store: http://barca.link/j8QH30qQh4Y 
🔵🔴 #FCBarcelona",2024-07-31T03:03:19Z,UC14UlmYlSNiQCBe9Eookf_A,FC Barcelona,17,"['FC Barcelona', 'برشلونة،', 'Fútbol', 'FUTBOL', 'soccer', 'FUTEBOL', 'Sepakbola', 'サッカー', 'كرة القدم', 'football', 'FCB', 'Barça', 'Sport', 'Club', 'ter stegen', 'goat', 'yt:cc=on', 'pedri', 'de Jong', 'lewandowski', 'spotify', 'kounde', 'Joao Felix', 'Joao Cancelo', 'Gavi', 'Lamine Yamal', 'Balde', 'Lewy', 'Lewandowski', 'Marc Guiu', 'Pau Cubarsí', 'CAMP NOU', 'Messi', 'Barcelona', 'Ronald', 'Araujo', 'Christensen', 'Fermín', 'Gündogan', 'Sergi Roberto', 'La Liga', 'Oriol Romeu', 'Frenkie', 'Héctor Fort', 'Manchester City', 'Guardiola', 'Hansi Flick', 'Highlights', '2-2', 'Penalties', '4-1', 'Haaland', 'Grealish']",PT3M29S,hd,false,4476604,107500,0,0,2638,Sports
lEGzvjJbg3k,Sahiba CRF leke shoot par gayi or ho gaya tagda Crash 😭 Sahiba or Bike dono ki halat Kharab 😰,"Gud Morning Friends, Sat Shri Akal, Namaste, Bado ko pairi pona or Choto ko heloooooo ..

Hey friends, Prabhjot Singh this side & thank alot for watching my videos. Please ""LIKE"" the video if you enjoyed watching or also ""COMMENT"" if you want to Suggest something or Appreciate.

✉ Business Inquiries, Sponsors & Collaboration email: prabhjot24by7@gmail.com

Prabhjot's Instagram - https://www.instagram.com/jatt_prabhjot/
Facebook - https://www.facebook.com/JattPrabhjot",2024-08-02T06:22:34Z,UC_71IGEjSWBjQ-9AkfmFaZQ,Jatt Prabhjot,19,[],PT31M24S,hd,false,501857,46574,0,0,926,Travel & Events
Ld9hW_ztn_c,The Finest ( Official Video ) Navaan Sandhu | JayB singh | New Punjabi Song 2024,"Navaan Sandhu Presenting the 'The Finest' written and composed by  Navaan Sandhu & Music given by Jay B Singh, Video by ""Teji Sandhu""

For More updates  Subscribe My Official Youtube Channel For Upcoming Songs : 
https://bit.ly/3ASZXM9NavaanSandhu

  Download/Stream 
♪Amazon   : https://cwc5.short.gy/wn5f
♪Apple    : https://cwc5.short.gy/DD42
♪iTunes   : https://cwc5.short.gy/DD42
♪Saavn    : https://cwc5.short.gy/a8Az
♪Shazam   : https://cwc5.short.gy/SH2S
♪Spotify  : https://cwc5.short.gy/fVDK
♪Wynk     : https://cwc5.short.gy/3ZpX
♪YT Music : https://cwc5.short.gy/OJlv
♪Reels    : https://www.instagram.com/reels/audio/511388421414045/

Credits:-
Song : The Finest
Singer/Composer : Navaan sandhu 
Music : Jay B Singh
Video  by : Teji Sandhu 
Project by : Mani Randhawa
Production - Ten plus one production uk
Line producer - Mandeep Hundal 
Costume - Mandy Bains
Mua - jind kaur
Label : Navaan Sandhu

Digital Distribution Partner :- SkyDigital
Instagram : https://www.instagram.com/skydigitalofficial/
Contact :- +91-8264300099

#thefinest #navaansandhu  #skydigital 

Enjoy And Stay Connected With Artist || Navaan Sandhu
Click to Subscribe - https://bit.ly/3ASZXM9NavaanSandhu
Instagram - https://www.instagram.com/navaansandhu/
Facebook - https://www.facebook.com/navaansandhuofficial/
Twitter - https://twitter.com/navaansandhu/",2024-07-30T06:18:28Z,UCdPsNbQIs6U36fyMdkzOvbQ,Navaan Sandhu,22,"['Navaan Sandhu', 'new song', 'new punjabi songs', 'latest punjabi songs', 'navaan sandhu', 'navaan sandhu song', 'punjabi songs', 'love songs', 'new songs', 'punjabi music', 'trending songs', 'navaan all songs', 'song', 'New punjabi songs 2024', 'Punjabi songs 2024', 'Hit punjabi songs 2024', 'Latest punjabi songs 2024', 'The finest video', 'The finest navaan sandhu', 'The finest official video', 'Navaan sandhu latest songs']",PT3M40S,hd,false,799156,29103,0,0,1314,People & Blogs
ZcqB93rKkQo,Bigg Boss se nilakne ke bad pahla video || Shivani kumari,#shivanikumariofficial #shivanikumari #biggboss,2024-07-28T04:31:44Z,UCZPMe58YZRLTqjijvJV0Fvw,Shivani Kumari Official,22,"['Shivani Kumari', 'shivani Kumari video', 'bigg Boss', 'Shivani Kumari new video', 'Shivani Kumari bigg Boss']",PT6M52S,hd,false,4620277,190024,0,0,16040,People & Blogs
vxNI7-lspIs,NEW! Ep 4151 - Kaun Jeetega Penalty Shootout Ka Game! I Taarak Mehta Ka Ooltah Chashmah | तारक मेहता,"Click here to Subscribe to Taarak Mehta Ka Ooltah Chashmah Official Channel: https://www.youtube.com/taarakmehtakaooltahchashmah?sub_confirmation=1 

Watch the full episodes of Taarak Mehta Ka Ooltah Chashmah: https://www.youtube.com/playlist?list=PLPbh-P_C0BzSKo8X_EiY0WewaBlNt49g3

Click here to watch NEW Episode videos: https://www.youtube.com/playlist?list=PLPbh-P_C0BzSxhJ6UCi6tgujD-FsAy0sw

Click here to watch your favourite videos from Taarak Mehta Ka Ooltah Chashmah: 
https://www.youtube.com/playlist?list=PLPbh-P_C0BzRYOkpGxKL-6QmvYSL_ZuCu

We bring to you the best videos from your favorite show Taarak Mehta Ka Ooltah Chashmah. So, get your daily dose of laughter with Jethalal, Taarak Mehta, Daya, Champaklal and their neighbors in Gokuldham Society.

About Taarak Mehta Ka Ooltah Chashmah:
--------------------------------------------------------------------
The show is inspired from the famous humorous column 'Duniya Ne Undha Chasma' written by the eminent Gujarati writer Mr. Tarak Mehta. This story revolves around daily happenings in ""Gokuldham Co-operative Society"" and covers topical issues which are socially relevant. The show predominantly - revolves around 'Jethalal' who is an uneducated Gujarati businessman. Your 'Taarak Mehta', is his neighbor. 'Jethalal' finds a friend and philosopher in 'Taarak Mehta' and often goes to him for advice whenever he is in trouble. Jethalaal's family includes his simpleton wife 'Daya Ben' and a mischievous son 'Tapu'. Tapu is a menace and a constant source of trouble to all the members of Gokuldham. They have often warned 'Jethalal' to reform 'Tapu' or else be prepared to leave the premises. Lost hopes of being heard by his son push Jethalal' to call his father 'Champaklal' from the village. This was his great idea of leashing some control over the mischievous Tapu. The opposite happens and the grandfather joins hands with the grandson to make life a roller coaster troublesome ride for Jethalal.

Cast:
---------
Dilip Joshi as Jethalal Champaklal Gada
Disha Vakani as Daya Jethalal Gada
Nitish Bhaluni / Raj Anadkat / Bhavya Gandhi as Tipendra Jethalal Gada (Tapu) 
Amit Bhatt as Champaklal Jayantilal Gada
Sachin Shroff / Shailesh Lodha as Taarak Mehta
Sunayana Fozdar / Neha Mehta as Anjali Taarak Mehta
Tanuj Mahashabde as Krishnan Subramaniam Iyer
Munmun Dutta as Babita Krishnan Iyer
Mandar Chandwadkar as Aatmaram Tukaram Bhide
Sonalika Joshi as Madhvi Aatmaram Bhide
Nidhi Bhanushali / Palak Sidhwani as Sonalika Aatmaram Bhide (Sonu) 
Gurucharan Singh/ Balwinder Suri as Roshan Singh Harjeet Singh Sodhi
Jennifer Mistry Bansiwal as Roshan Kaur Roshan Singh Sodhi
Kavi Kumar Azad / Nirmal Soni as Dr. Hansraj Hathi 
Ambika Ranjankar as Komal Hansraj Hathi
Kush Shah as Gulabkumar Hansraj Hathi (Goli)
Shyam Pathak as Popatlal Pandey
Sharad Sankla as Abdul
Azhar Shaikh as Pinku 
Ghanshyam Nayak / Kiran Bhatt as Nattu Kaka
Tanmay Vekaria as Bagha
Navina Wadekar / Monika Bhadoriya as Bawri

Produced By: Neela Asit Modi, Asit Kumarr Modi 
Special Thanks: Mahesh Vakil, Indu Tarak Mehta
Set Design: Jayant Deshmukh
On-Air Promotion  ( SAB): SAB OAP
Costume Designer: Alka Mehta
Costume Stylist: Ekta Brahmbhatt
Cameraman: Aamir Virani
Production Head: Arvind Marchande
Production Controler: Vinod Shishupal
Background Music: Sunil Patni
Online Editors: Vishal Tambe, Sandeep Singh 
Executive Producer: Jatin Yogesh Bajaj
Editor: Dinesh Gosavi, Kaushal Mistry, Devang Modi, Vinod Maurya
Creative Supervision: Krunal Khakhkhar
Operation Head: Sohil Ramani
Written By: Raju Odedra & Rajen Upadhyay
Directors: Harshad Joshi, Malav Suresh Rajda

Television Adaptation and Designed By: Asit Kumarr Modi

More Useful Links :
 * Like us on Facebook : http://www.facebook.com/tmkoc.sabtv
* Follow us on Instagram : http://www.instagram.com/taarakmehtakaooltahchashmahnfp
 * Follow us on Twitter : http://www.twitter.com/tmkoc_ntf
* Visit us at : http://www.tmkoc.com

#tmkoc #taarakmehta #tmkocsmileofindia",2024-07-31T15:30:23Z,UCnSFZ-olBoLGLRUS_3RI2Aw,Taarak Mehta Ka Ooltah Chashmah,23,"['Taarak Mehta Ka Ooltah Chashmah', 'तारक मेहता', 'hindi comedy show', 'taarak mehta funny', 'popatlal comedy', 'taarak mehta comedy', 'taarak mehta comedy scenes', 'bhide comedy scenes', 'jethalal babita funny', 'funny taarak mehta videos', 'jethalal', 'babita', 'tmkoc', 'tapu sonu', 'daya', 'jetha bhide', 'jetha daya', 'tapu sena', 'taarak episode', 'tmkoc latest episode', 'tarak mehta ka ulta chashma', 'taarak mehta ka ulta chashma', 'तारक मेहता का उल्टा चश्मा', 'tarak mehta', 'जेठालाल', 'tarak mehta new episode', 'જેઠાલાલ']",PT6M45S,hd,false,1275856,16757,0,0,829,Comedy
LUP7r3zko3o,Vindhya Vihari || Final Episode || Prasad Behara || Bramarambika Tutika || Infinitum Media,"Check out Flo Anti-Gravity Mattress™️

Website - https://bit.ly/3ytgUBg
Amazon - https://amzn.to/3y51MKw
Flipkart - https://bit.ly/3YhrHJw

Sleep deeper with Flo Mattress! 
With its Motion Isolation Technology™️, you’ll sleep undisturbed even when your partner turns, twists or tosses around on the other side of the mattress. 
With their 100 Night Free Trial and 10 Year Warranty, you can rest easy knowing that your mattress is covered. 
#GowiththeFlo -

#flomattress
#floantigravitymattress
#bestmattress
#bestmattressinindia
#latex
#naturallatex

For Brand Inquiries & Collaborations 
Email us at brands@infinitumnetwork.in

""Vindhya Vihari"" is a Telugu Romcom Web Series Featuring Prasad Behara & Bramarambika Tutika as leads.

Cast: Prasad Behara, Bramarambika Tutika, Reenu, Revathi Nath, KP Kalidindi, Chinna.

Produced by Vandana Bandaru
                       
Written and Directed by Prasad Behara

Co-Director : Madhan Mohan Majji

Brands Manager: Bhargav.T 

DOP: Dinesh Paruchuri  

Editing: Chinna, Srikanth Macherla.

Title Animation: Rishi

Publicity Designer: Shiva Krishna

Sound Engineer: Venkat, Bhaskar, Guru. 

Line Producer: Nadeep Dadala, Surya 

Executive Producer: Chandu JC

#VindhyaVihari #PrasadBehara #BramarambikaTutika #InfinitumMedia #TeluguWebSeries2024 

Follow Prasad Behara on Instagram 👇👇👇
https://instagram.com/prasad.behara?igshid=MzRlODBiNWFlZA==",2024-07-30T11:30:09Z,UCOJlrO9zmDYSlIKrwbUg1hQ,Infinitum RomCom,24,"['vindhya vihari', 'vindhya vihari web series', 'prasad behara', 'bramarambika tutika', 'prasad behara bramarambika tutika', 'prasad behera videos', 'prasad behara videos', 'prasad behara web series', 'prasad behara latest episode', 'prasad behara vindhya vihari', 'prasad behara ringtone', 'telugu web series 2024', 'telugu short films 2024', 'latest telugu short films 2024', 'short films telugu new', 'telugu comedy short films latest', 'telugu new short films 2024', 'vindhya vihari final episode']",PT19M45S,hd,false,1650723,100684,0,0,3765,Entertainment
